active_non_producing_sales_hc,active_sales_hc,company_id,department_id,funded_units_by_vp,funded_units_in_cost_center,funded_volume_by_vp,funded_volume_in_cost_center,payroll_reg_earnings_bom_amt,rent_bom_amt,reporting_period_id,vp_id,workforce_snapshot_id
1,4,2,5,1,8,56000,1900598,,6121.78,1,161,2433
3,9,2,11,4,12,1226068,5042775,,1000,1,550,2434
2,4,2,11,1,7,270000,2126818,,2416.53,1,206,2435
13,21,2,16,6,23,2258444,13028569,,-3427.9,1,350,2436
2,4,2,8,1,5,725000,1729434,,500,1,89,2437
34,63,2,13,7,162,2800641,67445552,,31322.95,1,49,2438
34,63,2,1,7,162,2800641,67445552,,31322.95,1,49,2439
34,63,2,3,7,162,2800641,67445552,,31322.95,1,49,2440
3,18,2,2,1,49,160000,18329432,,,1,683,2441
5,18,2,11,4,25,1450278,9690271,,500,1,684,2442
5,18,2,2,4,25,1450278,9690271,,500,1,684,2443
5,18,2,16,4,25,1450278,9690271,,500,1,684,2444
8,17,2,11,1,47,402000,16915354.25,,,1,426,2445
5,18,2,11,3,25,1370471,9690271,,500,1,685,2446
5,18,2,3,3,25,1370471,9690271,,500,1,685,2447
5,18,2,2,3,25,1370471,9690271,,500,1,685,2448
3,18,2,3,2,49,421924,18329432,,,1,686,2449
3,18,2,2,2,49,421924,18329432,,,1,686,2450
5,18,2,3,1,25,237755,9690271,,500,1,687,2451
5,18,2,11,1,25,237755,9690271,,500,1,687,2452
5,18,2,2,1,25,237755,9690271,,500,1,687,2453
3,4,2,5,7,7,4554529,4554529,,450,1,559,2454
3,4,2,14,7,7,4554529,4554529,,450,1,559,2455
3,4,2,1,7,7,4554529,4554529,,450,1,559,2456
0,4,2,8,7,13,4047837,5917661,,1000,1,560,2457
8,13,2,8,3,10,1352391,4633846,,3346,1,561,2458
0,0,2,5,5,5,755946,755946,,1444.5,1,441,2459
1,6,2,2,7,17,787538,2002726,,2000,1,562,2460
1,6,2,3,7,17,787538,2002726,,2000,1,562,2461
1,6,2,4,7,17,787538,2002726,,2000,1,562,2462
1,6,2,10,7,17,787538,2002726,,2000,1,562,2463
10,13,2,3,2,10,836893,4122644,,2106.25,1,563,2464
10,13,2,4,2,10,836893,4122644,,2106.25,1,563,2465
10,13,2,16,2,10,836893,4122644,,2106.25,1,563,2466
10,13,2,2,2,10,836893,4122644,,2106.25,1,563,2467
10,13,2,1,2,10,836893,4122644,,2106.25,1,563,2468
4,7,2,3,17,19,4493514,5132272.37,,2760,1,337,2469
4,7,2,10,17,19,4493514,5132272.37,,2760,1,337,2470
5,10,2,13,3,20,792164,4568819,,5420.11,1,564,2471
1,8,2,10,2,19,355000,4527996,,4068.33,1,201,2472
1,8,2,2,2,19,355000,4527996,,4068.33,1,201,2473
8,15,2,2,9,33,3584918,12036790,,2245.42,1,204,2474
6,10,2,4,6,13,777021,2482885,,2000,1,199,2475
6,10,2,12,6,13,777021,2482885,,2000,1,199,2476
4,6,2,3,12,14,3535256,4166806,,4220.16,1,17,2477
4,6,2,16,12,14,3535256,4166806,,4220.16,1,17,2478
2,8,2,3,4,21,349955,3494543,,7032.88,1,435,2479
2,8,2,1,4,21,349955,3494543,,7032.88,1,435,2480
0,2,2,5,5,12,1124625,2244336,,1918.81,1,680,2481
1,4,2,5,5,9,1000800,1680804,,5365.52,1,682,2482
1,4,2,4,5,9,1000800,1680804,,5365.52,1,682,2483
17,29,3,3,5,27,2061551,20174847,,18793.19,1,546,2484
1,3,3,3,4,6,4050500,5256500,,1500,1,25,2485
1,3,3,4,4,6,4050500,5256500,,1500,1,25,2486
1,3,3,4,1,6,564000,2533681,,379,1,477,2487
1,3,1,5,2,10,1232500,4770700,,917.42,1,309,2488
1,3,1,2,2,10,1232500,4770700,,917.42,1,309,2489
1,3,1,3,3,4,1270772,1536772,,,1,575,2490
0,1,1,10,3,4,1475550,1871550,,745.76,1,394,2491
0,1,1,3,3,4,1475550,1871550,,745.76,1,394,2492
2,3,1,13,23,23,6044574,6044574,,1800,1,374,2493
1,2,1,16,6,6,1742225,1742225,,638.31,1,77,2494
1,2,1,1,6,6,1742225,1742225,,638.31,1,77,2495
1,2,1,11,6,6,1742225,1742225,,638.31,1,77,2496
4,11,1,5,6,25,4265440,13653322,,861.12,1,688,2497
4,11,1,2,6,25,4265440,13653322,,861.12,1,688,2498
4,11,1,4,6,25,4265440,13653322,,861.12,1,688,2499
4,11,1,8,6,25,4265440,13653322,,861.12,1,688,2500
1,3,1,8,1,4,400000,1837400,,383.5,1,689,2501
1,3,1,2,1,4,400000,1837400,,383.5,1,689,2502
1,3,1,10,1,4,400000,1837400,,383.5,1,689,2503
1,3,1,1,1,4,400000,1837400,,383.5,1,689,2504
0,1,1,2,3,3,1345800,1345800,,325.12,1,468,2505
0,1,1,11,3,3,1345800,1345800,,325.12,1,468,2506
1,3,1,8,3,8,3257000,9562250,,205.41,1,534,2507
1,3,1,9,3,8,3257000,9562250,,205.41,1,534,2508
6,10,2,9,5,13,1327414,2482885,,2000,1,21,2509
0,2,3,14,10,22,15977500,27403820,,-1463.33,1,23,2510
0,3,4,8,4,9,2537000,4107300,,2291.67,1,27,2511
0,3,4,1,4,9,2537000,4107300,,2291.67,1,27,2512
1,3,1,2,8,10,3538200,4770700,,917.42,1,29,2513
1,3,1,1,8,10,3538200,4770700,,917.42,1,29,2514
0,1,1,1,5,5,2787484,2787484,,4548.9,1,30,2515
0,1,1,19,3,3,1245425,1245425,,2072.16,1,33,2516
1,2,1,10,4,4,3228640,3228640,,235.74,1,369,2517
1,2,1,3,4,4,3228640,3228640,,235.74,1,369,2518
1,2,1,9,4,4,3228640,3228640,,235.74,1,369,2519
1,2,1,2,9,9,2224497,2224497,,3318.74,1,370,2520
0,1,1,2,1,1,274928,274928,,161.37,1,175,2521
0,2,1,1,2,4,1821500,7681500,,1124.63,1,176,2522
2,6,1,19,20,39,7486371,15863938,,,1,10,2523
1,3,1,5,1,3,281250,964135,,,1,178,2524
1,3,1,3,1,3,281250,964135,,,1,178,2525
1,3,1,3,6,11,2899710,4287216,,417.58,1,174,2526
4,6,1,4,2,3,851668,1111668,,122.3,1,181,2527
4,6,1,8,2,3,851668,1111668,,122.3,1,181,2528
2,3,1,10,5,5,1508500,1508500,,,1,235,2529
2,3,1,11,5,5,1508500,1508500,,,1,235,2530
2,3,1,2,5,5,1508500,1508500,,,1,235,2531
0,1,1,4,2,2,1697400,1697400,,638.86,1,690,2532
13,19,2,1,2,50,233405,15125609,,6087.5,1,387,2533
3,6,2,3,10,20,3180038,6177739,,2600,1,382,2534
3,6,2,2,10,20,3180038,6177739,,2600,1,382,2535
3,5,2,4,16,17,14380700,14988132,,3118.43,1,356,2536
0,1,1,3,2,2,1697400,1697400,,638.86,1,690,2537
0,1,1,2,2,2,1697400,1697400,,638.86,1,690,2538
4,6,1,2,1,3,260000,1111668,,122.3,1,691,2539
34,63,2,3,5,162,1736962,67445552,,31322.95,1,185,2540
34,63,2,22,5,162,1736962,67445552,,31322.95,1,185,2541
2,4,1,4,15,17,5212925,5658925,,288.25,1,332,2542
0,2,2,2,2,9,368550,1681232,,1800,1,481,2543
4,7,2,8,14,19,3597281,4925187,,3000,1,499,2544
5,11,2,4,8,21,3014410,6819006,,5254.4,1,363,2545
3,7,2,12,3,14,1098016,3286721,,5268.03,1,692,2546
0,1,3,8,3,3,1440000,1440000,,1960.67,1,421,2547
0,1,3,3,3,3,1440000,1440000,,1960.67,1,421,2548
0,1,3,2,3,3,1440000,1440000,,1960.67,1,421,2549
17,29,3,14,1,27,705127,20174847,,18793.19,1,693,2550
17,29,3,10,1,27,705127,20174847,,18793.19,1,693,2551
7,13,2,2,2,29,1922000,9738808,,9950.46,1,694,2552
0,2,3,19,10,22,15977500,27403820,,-1463.33,1,23,2553
2,6,2,9,4,9,1549600,3055273,,2925.92,1,574,2554
2,6,2,11,4,9,1549600,3055273,,2925.92,1,574,2555
13,21,2,5,1,23,1178000,13028569,,-3427.9,1,401,2556
13,21,2,1,1,23,1178000,13028569,,-3427.9,1,401,2557
13,21,2,16,1,23,1178000,13028569,,-3427.9,1,401,2558
0,1,2,2,7,7,2042139,2042139,,2548.44,1,695,2559
2,11,2,10,3,25,950047,7926378.22,,15531.8,1,696,2560
2,11,2,5,3,25,950047,7926378.22,,15531.8,1,696,2561
13,21,2,8,1,23,1178000,13028569,,-3427.9,1,401,2562
16,26,4,2,4,49,791500,20431420,,,1,203,2563
16,26,4,8,4,49,791500,20431420,,,1,203,2564
16,26,4,3,4,49,791500,20431420,,,1,203,2565
16,26,4,1,4,49,791500,20431420,,,1,203,2566
13,21,2,13,1,23,1178000,13028569,,-3427.9,1,401,2567
9,16,2,5,2,51,437187,29035667,,30925.6,1,577,2568
9,16,2,3,2,51,437187,29035667,,30925.6,1,577,2569
0,2,1,10,4,6,1184450,1767096,,,1,183,2570
0,2,1,4,4,6,1184450,1767096,,,1,183,2571
2,11,2,3,3,25,950047,7926378.22,,15531.8,1,696,2572
1,1,2,7,2,2,661867,661867,,1648,1,697,2573
1,1,2,5,2,2,661867,661867,,1648,1,697,2574
2,5,2,9,3,9,3142750,6850100,,5648.12,1,557,2575
0,2,1,13,4,6,1184450,1767096,,,1,183,2576
1,3,1,3,6,7,2665320,2680320,,56.46,1,678,2577
6,10,2,16,15,27,7570096,16635708,,6144.35,1,355,2578
1,3,1,5,6,7,2665320,2680320,,56.46,1,678,2579
34,63,2,10,14,162,5497833,67445552,,31322.95,1,335,2580
0,2,2,8,2,9,368550,1681232,,1800,1,481,2581
0,2,2,4,2,9,368550,1681232,,1800,1,481,2582
5,11,2,17,8,21,3014410,6819006,,5254.4,1,363,2583
6,9,2,13,8,10,4440374,5437874,,5004.21,1,354,2584
3,7,2,9,3,14,1098016,3286721,,5268.03,1,692,2585
6,9,2,8,8,10,4440374,5437874,,5004.21,1,354,2586
7,13,2,8,2,29,1922000,9738808,,9950.46,1,694,2587
3,7,2,3,9,14,1486671,3286721,,5268.03,1,28,2588
9,16,2,12,19,51,11849494,29035667,,30925.6,1,59,2589
7,13,2,1,2,29,1922000,9738808,,9950.46,1,694,2590
9,16,2,7,19,51,11849494,29035667,,30925.6,1,59,2591
1,5,2,3,12,26,2078641,4216595,,3821.6,1,325,2592
20,31,2,11,3,97,563674,24831632.51,,17191.12,1,448,2593
20,31,2,14,3,97,563674,24831632.51,,17191.12,1,448,2594
3,9,2,19,2,12,700500,5042775,,1000,1,698,2595
15,19,2,16,6,80,2808480,47935755,,6850,1,488,2596
1,5,2,7,10,13,3342193,4612574,,5721.43,1,587,2597
1,5,2,4,10,13,3342193,4612574,,5721.43,1,587,2598
15,23,2,9,4,20,3466199,12350528,,11638.51,1,250,2599
3,6,2,11,4,8,751220,2119515,,,1,597,2600
3,6,2,3,4,8,751220,2119515,,,1,597,2601
1,5,2,1,10,13,3342193,4612574,,5721.43,1,587,2602
5,8,2,5,2,10,1463875,8696347,,1500,1,306,2603
6,14,2,8,3,33,422100,10073187,,3118.46,1,660,2604
6,14,2,5,3,33,422100,10073187,,3118.46,1,660,2605
6,14,2,2,3,33,422100,10073187,,3118.46,1,660,2606
2,5,2,16,6,17,1367240,4703703,,7093.9,1,357,2607
5,8,2,12,2,10,1463875,8696347,,1500,1,306,2608
5,8,2,21,2,10,1463875,8696347,,1500,1,306,2609
5,8,2,10,10,21,3924135,7070806,,500,1,87,2610
2,6,2,2,2,8,425323,1683733,,9620.21,1,353,2611
1,3,2,4,2,7,211535,2380786,,2400,1,154,2612
1,3,2,3,2,7,211535,2380786,,2400,1,154,2613
15,23,2,3,2,20,3002000,12350528,,11638.51,1,699,2614
2,5,2,5,6,17,1367240,4703703,,7093.9,1,357,2615
3,5,2,12,16,17,14380700,14988132,,3118.43,1,356,2616
15,23,2,2,2,20,3002000,12350528,,11638.51,1,699,2617
3,9,2,4,3,12,1905940,5042775,,1000,1,680,2618
3,6,2,3,6,11,1371455,2571618,,3700,1,482,2619
3,5,2,1,16,17,14380700,14988132,,3118.43,1,356,2620
2,7,2,1,4,8,1174738,2847138,,-614.39,1,592,2621
2,4,2,4,1,2,420000,960000,,1500,1,700,2622
1,4,2,12,4,11,1814314,5609264,,1000,1,375,2623
1,4,2,8,4,11,1814314,5609264,,1000,1,375,2624
2,4,2,5,1,2,420000,960000,,1500,1,700,2625
3,4,2,8,1,1,426075,426075,,1057.45,1,701,2626
3,4,2,2,1,1,426075,426075,,1057.45,1,701,2627
0,3,2,7,3,21,1063428,5876758.73,,9395.17,1,478,2628
7,19,2,2,1,26,741750,10219421,,7448.8,1,480,2629
34,63,2,9,3,162,651632,67445552,,31322.95,1,341,2630
4,5,2,8,5,22,765580,4694567,,6122.27,1,300,2631
34,63,2,5,1,162,500000,67445552,,31322.95,1,361,2632
13,19,2,16,18,50,3414299,15125609,,6087.5,1,110,2633
2,5,2,8,3,9,3142750,6850100,,5648.12,1,557,2634
2,5,2,1,3,9,3142750,6850100,,5648.12,1,557,2635
1,1,2,2,2,2,661867,661867,,1648,1,697,2636
1,2,2,3,2,2,497816,497816,,650,1,702,2637
1,2,2,16,2,2,497816,497816,,650,1,702,2638
2,4,2,4,3,4,614923,763423,,1650,1,703,2639
2,4,2,2,3,4,614923,763423,,1650,1,703,2640
2,4,2,15,3,4,614923,763423,,1650,1,703,2641
2,4,2,3,3,4,614923,763423,,1650,1,703,2642
5,6,2,1,2,3,354566,686576,,3000,1,113,2643
11,17,2,5,1,17,505000,6652915,,35096.88,1,704,2644
11,17,2,2,1,17,505000,6652915,,35096.88,1,704,2645
11,17,2,1,1,17,505000,6652915,,35096.88,1,704,2646
11,17,2,7,1,17,505000,6652915,,35096.88,1,704,2647
11,17,2,4,1,17,505000,6652915,,35096.88,1,704,2648
34,63,2,8,14,162,5497833,67445552,,31322.95,1,335,2649
6,14,2,4,3,33,934721,10073187,,3118.46,1,190,2650
4,11,2,11,2,23,605600,5186156,,6291.45,1,240,2651
6,9,2,3,1,10,418000,5437874,,5004.21,1,596,2652
3,7,2,3,3,14,1098016,3286721,,5268.03,1,692,2653
5,9,2,4,7,22,4201800,13919313,,4000,1,402,2654
3,5,2,9,3,6,625100,957239,,3568.76,1,514,2655
10,21,2,3,5,37,1167030,10224398,,5800,1,248,2656
10,21,2,9,5,37,1167030,10224398,,5800,1,248,2657
10,21,2,10,5,37,1167030,10224398,,5800,1,248,2658
2,8,2,2,3,11,278905,1521859,,2000,1,705,2659
0,1,2,7,5,5,1483970,1483970,,500,1,97,2660
3,8,2,4,8,17,2333135,5754347.32,,500,1,513,2661
9,19,2,13,6,23,1370080,6663491,,6932.46,1,72,2662
9,19,2,9,6,23,1370080,6663491,,6932.46,1,72,2663
9,19,2,5,6,23,1370080,6663491,,6932.46,1,72,2664
3,4,2,7,2,2,1266900,1266900,,2100,1,706,2665
3,4,2,10,2,2,1266900,1266900,,2100,1,706,2666
3,4,2,2,2,2,1266900,1266900,,2100,1,706,2667
1,3,2,3,7,8,2264562,2604562,,5154.68,1,195,2668
1,3,2,10,7,8,2264562,2604562,,5154.68,1,195,2669
1,8,2,9,4,19,867037,4527996,,4068.33,1,632,2670
2,3,2,3,4,4,1163800,1163800,,2647.34,1,431,2671
2,3,2,1,4,4,1163800,1163800,,2647.34,1,431,2672
0,1,2,9,1,1,376815,376815,,1600,1,613,2673
0,1,2,5,1,1,376815,376815,,1600,1,613,2674
1,2,2,9,5,5,1438703,1438703,,1867.01,1,707,2675
1,2,2,11,5,5,1438703,1438703,,1867.01,1,707,2676
1,2,2,2,5,5,1438703,1438703,,1867.01,1,707,2677
11,18,2,2,2,37,811500,13126580,,20438.33,1,708,2678
8,15,2,14,4,33,1259860,12036790,,2245.42,1,40,2679
8,15,2,8,4,33,1259860,12036790,,2245.42,1,40,2680
8,15,2,4,4,33,1259860,12036790,,2245.42,1,40,2681
1,3,2,12,3,6,633558,1047352,,2946,1,35,2682
8,13,2,3,2,10,1558605,4633846,,3346,1,709,2683
8,13,2,2,2,10,1558605,4633846,,3346,1,709,2684
1,3,2,5,5,7,936743,1268243,,500,1,710,2685
1,8,2,7,1,19,179200,4527996,,4068.33,1,222,2686
0,0,2,4,2,6,398886,1480815,,4550,1,711,2687
3,8,2,1,1,16,250000,4650032,,2370,1,712,2688
3,8,2,2,1,16,250000,4650032,,2370,1,712,2689
1,6,2,7,7,17,787538,2002726,,2000,1,562,2690
1,8,2,4,3,19,529558,4527996,,4068.33,1,713,2691
1,8,2,7,3,19,529558,4527996,,4068.33,1,713,2692
0,3,2,10,11,21,3288335,5876758.73,,9395.17,1,12,2693
1,2,2,4,24,24,7694992,7694992,,1000,1,293,2694
9,17,2,10,3,38,652138,10265552,,13891.21,1,294,2695
1,4,2,8,3,7,529000,1434608,,2450,1,73,2696
2,6,2,3,2,8,230500,1683733,,9620.21,1,296,2697
9,16,2,5,20,51,11465498,29035667,,30925.6,1,299,2698
9,16,2,8,20,51,11465498,29035667,,30925.6,1,299,2699
3,6,2,3,4,20,1237285,6177739,,2600,1,183,2700
6,14,2,9,3,33,1147492,10073187,,3118.46,1,452,2701
1,4,1,4,2,20,612499,9760564,,3367.14,1,275,2702
1,4,1,3,2,20,612499,9760564,,3367.14,1,275,2703
0,0,1,7,1,1,192214,192214,,,1,714,2704
1,3,1,11,6,7,2665320,2680320,,56.46,1,678,2705
0,1,1,8,12,12,4112465,4112465,,,1,531,2706
0,1,1,7,2,2,2265180,2265180,,277.79,1,642,2707
0,1,1,1,2,2,582500,582500,,,1,580,2708
0,2,1,5,7,9,1936054,2356045,,201.51,1,515,2709
1,3,1,5,8,11,1789157,2418157,,,1,330,2710
1,3,1,9,4,11,1863400,5173621,,675.58,1,488,2711
1,3,1,3,4,11,1863400,5173621,,675.58,1,488,2712
1,3,1,11,4,11,1863400,5173621,,675.58,1,488,2713
34,63,2,7,3,162,1841400,67445552,,31322.95,1,639,2714
7,17,2,1,2,17,638693,5710286,,7097.41,1,640,2715
4,11,2,10,3,38,908965,10010882,,3465,1,641,2716
4,11,2,2,3,38,908965,10010882,,3465,1,641,2717
13,21,2,1,2,23,1074000,13028569,,-3427.9,1,345,2718
4,11,1,2,3,25,1451582,13653322,,861.12,1,715,2719
2,6,2,10,8,11,4888581,6393471,,5740.14,1,298,2720
7,19,2,3,4,26,697145,10219421,,7448.8,1,53,2721
3,7,2,3,2,9,285721,1961790,,2870.05,1,641,2722
7,13,2,12,10,29,1498245,9738808,,9950.46,1,34,2723
0,3,4,5,1,9,269100,4107300,,2291.67,1,713,2724
0,3,4,14,1,9,269100,4107300,,2291.67,1,713,2725
0,1,1,2,4,4,1169531,1169531,,,1,716,2726
0,1,1,2,1,1,515211,515211,,548.33,1,717,2727
16,26,4,5,4,49,791500,20431420,,,1,203,2728
2,7,2,2,1,8,207000,2847138,,-614.39,1,424,2729
2,7,2,7,1,8,207000,2847138,,-614.39,1,424,2730
2,4,1,4,2,5,1004032,1781076,,,1,718,2731
2,3,1,16,23,23,6044574,6044574,,1800,1,374,2732
2,4,1,9,2,5,1004032,1781076,,,1,718,2733
2,4,1,2,2,5,1004032,1781076,,,1,718,2734
3,5,1,2,3,9,649500,2150951,,5965.01,1,719,2735
7,17,2,1,1,17,310000,5710286,,7097.41,1,720,2736
7,17,2,12,1,17,310000,5710286,,7097.41,1,720,2737
7,17,2,2,1,17,310000,5710286,,7097.41,1,720,2738
7,17,2,8,1,17,310000,5710286,,7097.41,1,720,2739
16,19,2,12,70,80,43325894,50011244,,9504.82,1,54,2740
9,17,2,3,6,38,969861,10265552,,13891.21,1,313,2741
9,17,2,13,6,38,969861,10265552,,13891.21,1,313,2742
2,3,2,4,19,21,4443861,4877861,,2900,1,98,2743
4,11,1,2,3,25,784800,13653322,,861.12,1,721,2744
4,11,1,8,3,25,784800,13653322,,861.12,1,721,2745
0,1,1,9,3,3,2285968,2285968,,,1,463,2746
20,31,2,5,10,97,2222440,24831632.51,,17191.12,1,615,2747
4,7,2,3,3,10,1377000,4554503,,3100,1,722,2748
7,11,2,16,8,30,2815240,14570030,,6255.77,1,62,2749
7,11,2,1,8,30,2815240,14570030,,6255.77,1,62,2750
7,11,2,11,8,30,2815240,14570030,,6255.77,1,62,2751
0,1,3,3,1,1,997000,997000,,500,1,209,2752
1,4,3,7,1,8,564000,5256409,,2471.92,1,723,2753
1,4,3,4,1,8,564000,5256409,,2471.92,1,723,2754
17,24,3,14,8,26,2130497,9948686,,19020.71,1,572,2755
17,24,3,10,8,26,2130497,9948686,,19020.71,1,572,2756
17,29,3,4,3,27,2385250,20174847,,18793.19,1,155,2757
17,29,3,2,3,27,2385250,20174847,,18793.19,1,155,2758
17,29,3,7,3,27,2385250,20174847,,18793.19,1,155,2759
0,2,3,8,10,22,15977500,27403820,,-1463.33,1,23,2760
0,3,4,2,4,9,1301200,4107300,,2291.67,1,223,2761
0,3,4,5,4,9,1301200,4107300,,2291.67,1,223,2762
16,26,4,2,8,49,3026000,20431420,,,1,724,2763
16,26,4,1,8,49,3026000,20431420,,,1,724,2764
0,2,1,4,4,7,1312915,1765915,,314.42,1,167,2765
1,4,1,5,3,11,589379,3301849,,4724.33,1,297,2766
10,14,4,4,3,11,1011726,4558394,,3456.21,1,31,2767
10,14,4,8,3,11,1011726,4558394,,3456.21,1,31,2768
0,1,1,8,2,2,885000,885000,,120.26,1,725,2769
1,4,1,2,3,11,589379,3301849,,4724.33,1,297,2770
5,8,1,4,5,9,1138452,2098952,,318.62,1,143,2771
5,8,1,9,5,9,1138452,2098952,,318.62,1,143,2772
5,8,1,10,5,9,1138452,2098952,,318.62,1,143,2773
2,4,2,1,3,8,1012400,2441025,,,1,158,2774
2,4,2,2,3,8,1012400,2441025,,,1,158,2775
2,4,2,13,3,8,1012400,2441025,,,1,158,2776
1,2,1,2,5,5,1713490,1713490,,,1,317,2777
0,1,1,2,1,1,670000,670000,,500,1,726,2778
1,2,1,5,5,5,1713490,1713490,,,1,317,2779
1,2,1,1,5,5,1713490,1713490,,,1,317,2780
0,1,1,3,17,17,11371125,11371125,,617.73,1,199,2781
3,5,1,11,3,9,649500,2150951,,5965.01,1,719,2782
3,5,1,16,3,9,649500,2150951,,5965.01,1,719,2783
0,1,1,11,1,1,72000,72000,,176.16,1,154,2784
1,3,1,5,2,6,369000,1418785,,231.06,1,7,2785
0,1,1,2,3,3,4166200,4166200,,141.8,1,54,2786
5,8,1,2,3,9,785100,2098952,,318.62,1,572,2787
1,3,1,3,2,9,1165860,3004260,,205.44,1,727,2788
0,1,1,11,3,3,4166200,4166200,,141.8,1,54,2789
0,1,1,2,1,1,80500,80500,,962.73,1,728,2790
1,3,1,4,2,9,1165860,3004260,,205.44,1,727,2791
1,3,1,2,2,9,1165860,3004260,,205.44,1,727,2792
0,2,1,6,4,7,1312915,1765915,,314.42,1,167,2793
0,1,1,3,1,1,670000,670000,,,1,726,2794
0,1,1,2,1,1,365750,365750,,277.79,1,642,2795
0,2,1,5,5,12,1104210,3164877,,,1,529,2796
2,7,2,9,7,23,1173769,6055370,,8480.05,1,321,2797
2,7,2,1,7,23,1173769,6055370,,8480.05,1,321,2798
0,0,2,4,1,1,170000,170000,,,1,347,2799
0,1,1,4,3,3,4166200,4166200,,141.8,1,54,2800
5,6,2,7,19,19,8640266,8640266,,10139.19,1,55,2801
3,7,2,3,4,11,1029550,4693551,,3389.02,1,349,2802
3,7,2,2,4,11,1029550,4693551,,3389.02,1,349,2803
3,7,2,1,4,11,1029550,4693551,,3389.02,1,349,2804
0,1,1,3,1,1,80500,80500,,962.73,1,728,2805
0,1,1,11,1,1,80500,80500,,962.73,1,728,2806
3,6,1,10,3,7,739383,2256355,,4232,1,55,2807
3,6,1,9,3,7,739383,2256355,,4232,1,55,2808
7,17,2,9,3,17,1379068,5710286,,7097.41,1,351,2809
7,17,2,11,3,17,1379068,5710286,,7097.41,1,351,2810
0,1,1,11,3,3,791300,791300,,66.97,1,386,2811
3,5,1,4,1,5,268000,1022950,,3038.14,1,643,2812
3,5,1,5,1,5,268000,1022950,,3038.14,1,643,2813
0,1,1,10,3,3,4166200,4166200,,141.8,1,54,2814
2,6,2,9,3,9,1013823,3055273,,2925.92,1,375,2815
2,6,2,5,3,9,1013823,3055273,,2925.92,1,375,2816
0,1,1,3,3,3,791300,791300,,66.97,1,386,2817
4,7,2,12,14,19,3597281,4925187,,3000,1,499,2818
1,6,2,2,2,9,295000,2970310,,1000,1,609,2819
0,1,1,2,3,3,791300,791300,,66.97,1,386,2820
0,2,2,3,1,4,739018,2165693,,,1,38,2821
0,2,2,8,1,4,739018,2165693,,,1,38,2822
0,2,2,5,1,4,739018,2165693,,,1,38,2823
0,2,1,11,4,7,1312915,1765915,,314.42,1,167,2824
0,2,1,2,4,7,1312915,1765915,,314.42,1,167,2825
2,6,2,12,8,14,4889693,7091334,,4740.98,1,32,2826
2,6,2,4,8,14,4889693,7091334,,4740.98,1,32,2827
2,3,2,3,3,3,1163000,1163000,,1500,1,610,2828
0,1,1,9,10,10,4103176,4103176,,195.91,1,180,2829
0,1,1,6,10,10,4103176,4103176,,195.91,1,180,2830
0,1,1,3,6,6,2305086,2305086,,,1,521,2831
0,1,1,1,6,6,2305086,2305086,,,1,521,2832
4,5,1,3,15,15,1565817,1565817,,717.5,1,230,2833
5,13,1,4,1,22,172000,5430779,,223.25,1,644,2834
3,5,1,11,2,3,1750000,2120500,,500,1,645,2835
5,6,2,4,19,19,8640266,8640266,,10139.19,1,55,2836
1,5,2,2,1,7,212192,1986342,,1228.48,1,38,2837
2,4,2,2,2,3,433300,483300,,2792.1,1,39,2838
2,4,2,4,2,3,433300,483300,,2792.1,1,39,2839
6,14,2,10,11,33,3577795,10073187,,3118.46,1,145,2840
6,14,2,11,11,33,3577795,10073187,,3118.46,1,145,2841
15,23,2,12,4,20,3466199,12350528,,11638.51,1,250,2842
15,23,2,1,4,20,3466199,12350528,,11638.51,1,250,2843
1,2,2,2,1,1,423000,423000,,2486.6,1,729,2844
1,2,2,1,1,1,423000,423000,,2486.6,1,729,2845
1,2,2,3,1,1,423000,423000,,2486.6,1,729,2846
1,6,2,16,3,24,651915,8861025,,,1,356,2847
5,18,2,15,3,25,1759055,9690271,,500,1,364,2848
8,15,2,10,4,33,1259860,12036790,,2245.42,1,40,2849
5,18,2,4,3,25,1759055,9690271,,500,1,364,2850
5,18,2,16,3,25,1759055,9690271,,500,1,364,2851
5,18,2,5,3,25,1759055,9690271,,500,1,364,2852
3,18,2,16,3,49,1237618,18329432,,,1,646,2853
2,9,2,14,4,27,1369639,11153860,,,1,565,2854
1,5,2,8,9,14,1386152,2419925.38,,1900,1,336,2855
1,6,2,20,8,24,2327279,8861025,,,1,322,2856
1,6,2,15,6,24,2982000,8861025,,,1,377,2857
1,6,2,1,6,24,2982000,8861025,,,1,377,2858
3,5,2,10,10,12,2899352,3759304,,1650,1,64,2859
2,4,2,3,10,11,3384221,3394221,,2455.72,1,359,2860
5,8,2,5,4,6,2325140,3162715,,5868.7,1,41,2861
9,19,2,4,1,23,237500,6663491,,6932.46,1,730,2862
2,5,2,5,11,17,1917324,3190034,,4043.56,1,42,2863
4,6,2,9,10,11,2436075,2666030,,,1,43,2864
2,5,2,12,7,17,2381707,4703703,,7093.9,1,58,2865
0,1,2,5,1,1,380545,380545,,1300,1,544,2866
15,27,3,4,9,36,4720600,22307073,,24693.57,1,44,2867
12,17,2,3,1,27,449000,16838877,,5576.92,1,649,2868
2,6,2,19,8,11,4888581,6393471,,5740.14,1,298,2869
15,27,3,9,9,36,4720600,22307073,,24693.57,1,44,2870
15,27,3,3,3,36,2542034,22307073,,24693.57,1,45,2871
2,6,2,12,8,11,4888581,6393471,,5740.14,1,298,2872
15,27,3,2,3,36,2542034,22307073,,24693.57,1,45,2873
