detected_at,dq_issue_id,issue_detail,issue_type,severity,source_business_key,source_table_name
2026-02-22 22:02:45,2693,funded_units_by_vp: 19.0 vs 15.0 (source_row=6863),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2694,funded_volume_by_vp: 4443861.0 vs 10452980.0 (source_row=6863),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2695,rent_bom_amt: 2900.0 vs 5576.92 (source_row=6863),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2696,active_sales_hc: 3.0 vs 17.0 (source_row=6868),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2697,active_non_producing_sales_hc: 2.0 vs 12.0 (source_row=6868),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2698,funded_units_in_cost_center: 21.0 vs 27.0 (source_row=6868),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2699,funded_volume_in_cost_center: 4877861.0 vs 16838877.0 (source_row=6868),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2700,funded_units_by_vp: 19.0 vs 15.0 (source_row=6868),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2701,funded_volume_by_vp: 4443861.0 vs 10452980.0 (source_row=6868),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2702,rent_bom_amt: 2900.0 vs 5576.92 (source_row=6868),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2703,active_sales_hc: 3.0 vs 17.0 (source_row=6869),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2704,active_non_producing_sales_hc: 2.0 vs 12.0 (source_row=6869),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2705,funded_units_in_cost_center: 21.0 vs 27.0 (source_row=6869),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2706,funded_volume_in_cost_center: 4877861.0 vs 16838877.0 (source_row=6869),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2707,funded_units_by_vp: 19.0 vs 15.0 (source_row=6869),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2708,funded_volume_by_vp: 4443861.0 vs 10452980.0 (source_row=6869),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2709,rent_bom_amt: 2900.0 vs 5576.92 (source_row=6869),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2710,active_sales_hc: 3.0 vs 17.0 (source_row=6870),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2711,active_non_producing_sales_hc: 2.0 vs 12.0 (source_row=6870),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2712,funded_units_in_cost_center: 21.0 vs 27.0 (source_row=6870),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2713,funded_volume_in_cost_center: 4877861.0 vs 16838877.0 (source_row=6870),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2714,funded_units_by_vp: 19.0 vs 15.0 (source_row=6870),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2715,funded_volume_by_vp: 4443861.0 vs 10452980.0 (source_row=6870),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2716,rent_bom_amt: 2900.0 vs 5576.92 (source_row=6870),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2717,active_sales_hc: 3.0 vs 17.0 (source_row=6876),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2718,active_non_producing_sales_hc: 2.0 vs 12.0 (source_row=6876),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2719,funded_units_in_cost_center: 21.0 vs 27.0 (source_row=6876),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2720,funded_volume_in_cost_center: 4877861.0 vs 16838877.0 (source_row=6876),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2721,funded_units_by_vp: 19.0 vs 15.0 (source_row=6876),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2722,funded_volume_by_vp: 4443861.0 vs 10452980.0 (source_row=6876),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2723,rent_bom_amt: 2900.0 vs 5576.92 (source_row=6876),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 98, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2724,active_sales_hc: 17.0 vs 8.0 (source_row=6942),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 720, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2725,active_non_producing_sales_hc: 7.0 vs 2.0 (source_row=6942),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 720, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2726,funded_units_in_cost_center: 17.0 vs 21.0 (source_row=6942),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 720, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2727,funded_volume_in_cost_center: 5710286.0 vs 3494543.0 (source_row=6942),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 720, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2728,funded_units_by_vp: 1.0 vs 2.0 (source_row=6942),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 720, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2729,funded_volume_by_vp: 310000.0 vs 630420.0 (source_row=6942),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 720, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2730,rent_bom_amt: 7097.41 vs 7032.88 (source_row=6942),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 720, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2731,active_sales_hc: 3.0 vs 19.0 (source_row=6943),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2732,active_non_producing_sales_hc: 1.0 vs 9.0 (source_row=6943),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2733,funded_units_in_cost_center: 8.0 vs 23.0 (source_row=6943),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2734,funded_volume_in_cost_center: 1847066.0 vs 6663491.0 (source_row=6943),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2735,funded_volume_by_vp: 1471662.0 vs 1370080.0 (source_row=6943),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2736,rent_bom_amt: 1700.0 vs 6932.46 (source_row=6943),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2737,active_sales_hc: 3.0 vs 19.0 (source_row=6948),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2738,active_non_producing_sales_hc: 1.0 vs 9.0 (source_row=6948),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2739,funded_units_in_cost_center: 8.0 vs 23.0 (source_row=6948),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2740,funded_volume_in_cost_center: 1847066.0 vs 6663491.0 (source_row=6948),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2741,funded_volume_by_vp: 1471662.0 vs 1370080.0 (source_row=6948),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2742,rent_bom_amt: 1700.0 vs 6932.46 (source_row=6948),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2743,active_sales_hc: 3.0 vs 19.0 (source_row=6951),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2744,active_non_producing_sales_hc: 1.0 vs 9.0 (source_row=6951),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2745,funded_units_in_cost_center: 8.0 vs 23.0 (source_row=6951),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2746,funded_volume_in_cost_center: 1847066.0 vs 6663491.0 (source_row=6951),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2747,funded_volume_by_vp: 1471662.0 vs 1370080.0 (source_row=6951),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2748,rent_bom_amt: 1700.0 vs 6932.46 (source_row=6951),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2749,active_sales_hc: 3.0 vs 19.0 (source_row=6956),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2750,active_non_producing_sales_hc: 1.0 vs 9.0 (source_row=6956),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2751,funded_units_in_cost_center: 8.0 vs 23.0 (source_row=6956),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2752,funded_volume_in_cost_center: 1847066.0 vs 6663491.0 (source_row=6956),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2753,funded_volume_by_vp: 1471662.0 vs 1370080.0 (source_row=6956),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2754,rent_bom_amt: 1700.0 vs 6932.46 (source_row=6956),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 72, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2755,active_sales_hc: 4.0 vs 8.0 (source_row=6958),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2756,active_non_producing_sales_hc: 2.0 vs 4.0 (source_row=6958),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2757,funded_units_in_cost_center: 4.0 vs 11.0 (source_row=6958),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2758,funded_volume_in_cost_center: 4082355.0 vs 3323327.0 (source_row=6958),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2759,funded_units_by_vp: 3.0 vs 4.0 (source_row=6958),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2760,funded_volume_by_vp: 3189550.0 vs 1182647.0 (source_row=6958),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2761,rent_bom_amt: 2825.41 vs 5150.65 (source_row=6958),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 3)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2762,active_sales_hc: 6.0 vs 8.0 (source_row=6959),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2763,active_non_producing_sales_hc: 3.0 vs 4.0 (source_row=6959),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2764,funded_units_in_cost_center: 6.0 vs 11.0 (source_row=6959),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2765,funded_volume_in_cost_center: 4131342.0 vs 3323327.0 (source_row=6959),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2766,funded_units_by_vp: 1.0 vs 4.0 (source_row=6959),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2767,funded_volume_by_vp: 806500.0 vs 1182647.0 (source_row=6959),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2768,rent_bom_amt: 11087.45 vs 5150.65 (source_row=6959),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2769,active_sales_hc: 6.0 vs 8.0 (source_row=6964),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2770,active_non_producing_sales_hc: 3.0 vs 4.0 (source_row=6964),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2771,funded_units_in_cost_center: 6.0 vs 11.0 (source_row=6964),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2772,funded_volume_in_cost_center: 4131342.0 vs 3323327.0 (source_row=6964),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2773,funded_units_by_vp: 1.0 vs 4.0 (source_row=6964),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2774,funded_volume_by_vp: 806500.0 vs 1182647.0 (source_row=6964),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2775,rent_bom_amt: 11087.45 vs 5150.65 (source_row=6964),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 5)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2776,active_sales_hc: 6.0 vs 8.0 (source_row=6965),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2777,active_non_producing_sales_hc: 3.0 vs 4.0 (source_row=6965),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2778,funded_units_in_cost_center: 6.0 vs 11.0 (source_row=6965),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2779,funded_volume_in_cost_center: 4131342.0 vs 3323327.0 (source_row=6965),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2780,funded_units_by_vp: 1.0 vs 4.0 (source_row=6965),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2781,funded_volume_by_vp: 806500.0 vs 1182647.0 (source_row=6965),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2782,rent_bom_amt: 11087.45 vs 5150.65 (source_row=6965),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 373, 4)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2783,active_sales_hc: 63.0 vs 5.0 (source_row=6972),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2784,active_non_producing_sales_hc: 34.0 vs 3.0 (source_row=6972),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2785,funded_units_in_cost_center: 162.0 vs 12.0 (source_row=6972),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2786,funded_volume_in_cost_center: 67445552.0 vs 3759304.0 (source_row=6972),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2787,funded_units_by_vp: 6.0 vs 10.0 (source_row=6972),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2788,funded_volume_by_vp: 967270.0 vs 2899352.0 (source_row=6972),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2789,rent_bom_amt: 31322.95 vs 1650.0 (source_row=6972),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 9)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2790,active_sales_hc: 63.0 vs 5.0 (source_row=6974),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2791,active_non_producing_sales_hc: 34.0 vs 3.0 (source_row=6974),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2792,funded_units_in_cost_center: 162.0 vs 12.0 (source_row=6974),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2793,funded_volume_in_cost_center: 67445552.0 vs 3759304.0 (source_row=6974),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2794,funded_units_by_vp: 6.0 vs 10.0 (source_row=6974),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2795,funded_volume_by_vp: 967270.0 vs 2899352.0 (source_row=6974),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2796,rent_bom_amt: 31322.95 vs 1650.0 (source_row=6974),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2797,active_sales_hc: 63.0 vs 5.0 (source_row=6975),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2798,active_non_producing_sales_hc: 34.0 vs 3.0 (source_row=6975),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2799,funded_units_in_cost_center: 162.0 vs 12.0 (source_row=6975),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:45,2800,funded_volume_in_cost_center: 67445552.0 vs 3759304.0 (source_row=6975),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 64, 2)",Duke Data V4 (1).xlsx
